ScaleFO,ScaleRes,O1,O2,value,uncertainty
CV->FO,0p5kappa_np->Res,dphi^4,lndphi^3,2903.9338502322316,20.34002131000667
CV->FO,0p5MuBeam->Res,dphi^4,lndphi^3,2902.556211320337,20.345383090796403
CV->FO,0p5MuBF->Res,dphi^4,lndphi^3,2902.1218192728593,20.343954690573664
CV->FO,0p5MuCt->Res,dphi^4,lndphi^3,2903.537532957464,20.34089461827211
CV->FO,0p5MuFac->Res,dphi^4,lndphi^3,2900.439678137657,20.341539327794802
0p5MuFtran->FO,0p5MuFtran->Res,dphi^4,lndphi^3,2904.4028273070835,20.3365706423966
CV->FO,0p5MuHard->Res,dphi^4,lndphi^3,2903.785285728646,20.341047472065565
CV->FO,0p5MuSoft->Res,dphi^4,lndphi^3,2903.641448260313,20.340273393975455
CV->FO,0p5NuBeam->Res,dphi^4,lndphi^3,2902.778115795675,20.340479741492064
CV->FO,0p5NuSoft->Res,dphi^4,lndphi^3,2904.0903020329743,20.340026100698882
CV->FO,2C0_np->Res,dphi^4,lndphi^3,2904.161912911188,20.340040736778835
CV->FO,2kappa_np->Res,dphi^4,lndphi^3,2903.439282040803,20.340260301830433
CV->FO,2MuBeam->Res,dphi^4,lndphi^3,2902.742396116116,20.339265646370908
CV->FO,2MuBF->Res,dphi^4,lndphi^3,2903.556544858946,20.340644446013307
CV->FO,2MuCt->Res,dphi^4,lndphi^3,2903.399803179667,20.341348014246343
CV->FO,2MuFac->Res,dphi^4,lndphi^3,2903.764656610788,20.342835766554757
2MuFtran->FO,2MuFtran->Res,dphi^4,lndphi^3,2902.2124154171966,20.363254318848696
CV->FO,2MuHard->Res,dphi^4,lndphi^3,2903.1453487886865,20.340984731894483
CV->FO,2MuSoft->Res,dphi^4,lndphi^3,2903.637824623467,20.339982703176773
CV->FO,2NuBeam->Res,dphi^4,lndphi^3,2904.063008027597,20.340034369380046
CV->FO,2NuSoft->Res,dphi^4,lndphi^3,2902.7871449719887,20.34047666589568
0p5MuF->FO,CV->Res,dphi^4,lndphi^3,2883.794286049315,22.998155846846302
0p5MuRF->FO,CV->Res,dphi^4,lndphi^3,2931.3330416368576,29.117279921086702
0p5MuR->FO,CV->Res,dphi^4,lndphi^3,2935.1431064761837,30.314435679106566
2MuF->FO,CV->Res,dphi^4,lndphi^3,2918.8913240760176,22.629287778968866
2MuRF->FO,CV->Res,dphi^4,lndphi^3,2865.065112900447,26.069151700484642
2MuR->FO,CV->Res,dphi^4,lndphi^3,2841.7026149090034,26.474716763513502
CV->FO,CV->Res,dphi^4,lndphi^3,2903.4320670126554,20.341075253995495
CV->FO,0p5C0_np->Res,dphi^4,lndphi^4,2937.0319202597925,21.74414537626503
CV->FO,0p5kappa_np->Res,dphi^4,lndphi^4,2938.950993909186,21.743099676647745
CV->FO,0p5MuBeam->Res,dphi^4,lndphi^4,2937.5345298593347,21.74840775075127
CV->FO,0p5MuBF->Res,dphi^4,lndphi^4,2936.9617980606745,21.74727426063204
CV->FO,0p5MuCt->Res,dphi^4,lndphi^4,2938.5716337093145,21.744033895574105
CV->FO,0p5MuFac->Res,dphi^4,lndphi^4,2935.2553040603725,21.744745747273864
0p5MuFtran->FO,0p5MuFtran->Res,dphi^4,lndphi^4,2939.493580410751,21.739556533998424
CV->FO,0p5MuHard->Res,dphi^4,lndphi^4,2938.826612847968,21.744182554094593
CV->FO,0p5MuSoft->Res,dphi^4,lndphi^4,2938.6464939251937,21.74339583559805
CV->FO,0p5NuBeam->Res,dphi^4,lndphi^4,2937.7973080620905,21.7435909992977
CV->FO,0p5NuSoft->Res,dphi^4,lndphi^4,2939.116168938525,21.74316085536577
CV->FO,2C0_np->Res,dphi^4,lndphi^4,2939.18845678546,21.743104498382092
CV->FO,2kappa_np->Res,dphi^4,lndphi^4,2938.4516234780726,21.74338432788418
CV->FO,2MuBeam->Res,dphi^4,lndphi^4,2937.70484140298,21.742372809724912
CV->FO,2MuBF->Res,dphi^4,lndphi^4,2938.5587745990756,21.74379098652435
CV->FO,2MuCt->Res,dphi^4,lndphi^4,2938.42884375413,21.744472433598496
CV->FO,2MuFac->Res,dphi^4,lndphi^4,2938.807995370309,21.745991884761274
2MuFtran->FO,2MuFtran->Res,dphi^4,lndphi^4,2937.226509083775,21.767243377215614
CV->FO,2MuHard->Res,dphi^4,lndphi^4,2938.1679285581486,21.744164054553178
CV->FO,2MuSoft->Res,dphi^4,lndphi^4,2938.6567509587776,21.743083217538196
CV->FO,2NuBeam->Res,dphi^4,lndphi^4,2939.088144202546,21.74317273027763
CV->FO,2NuSoft->Res,dphi^4,lndphi^4,2937.8065169978736,21.743588520277484
0p5MuF->FO,CV->Res,dphi^4,lndphi^4,2918.5578089719806,24.595487091216306
0p5MuRF->FO,CV->Res,dphi^4,lndphi^4,2964.732515203006,31.141787302100607
0p5MuR->FO,CV->Res,dphi^4,lndphi^4,2968.5786909836647,32.428432963958535
2MuF->FO,CV->Res,dphi^4,lndphi^4,2954.2117260437612,24.19793846742096
2MuRF->FO,CV->Res,dphi^4,lndphi^4,2901.1182429100804,27.876204403062925
2MuR->FO,CV->Res,dphi^4,lndphi^4,2877.3460710918257,28.311589913298768
CV->FO,CV->Res,dphi^4,lndphi^4,2938.464568961497,21.744176537743602
CV->FO,0p5C0_np->Res,dphi^4,lndphi^5,2969.3024834583507,23.440367727007903
CV->FO,0p5kappa_np->Res,dphi^4,lndphi^5,2971.1490994283618,23.4393315556758
CV->FO,0p5MuBeam->Res,dphi^4,lndphi^5,2969.783237610528,23.444771757780092
CV->FO,0p5MuBF->Res,dphi^4,lndphi^5,2969.1763592445786,23.443784385511822
CV->FO,0p5MuCt->Res,dphi^4,lndphi^5,2970.8263081098016,23.440332184640038
CV->FO,0p5MuFac->Res,dphi^4,lndphi^5,2967.4595551346924,23.441100780112553
0p5MuFtran->FO,0p5MuFtran->Res,dphi^4,lndphi^5,2971.6954459969825,23.435614568084972
CV->FO,0p5MuHard->Res,dphi^4,lndphi^5,2971.059434913238,23.44047085033182
CV->FO,0p5MuSoft->Res,dphi^4,lndphi^5,2970.8827227170377,23.439657612718957
CV->FO,0p5NuBeam->Res,dphi^4,lndphi^5,2970.0356124706445,23.43985917515241
CV->FO,0p5NuSoft->Res,dphi^4,lndphi^5,2971.3320433574936,23.439433791153643
CV->FO,2C0_np->Res,dphi^4,lndphi^5,2971.3321069348367,23.43932154132109
CV->FO,2kappa_np->Res,dphi^4,lndphi^5,2970.713958484346,23.439651891164335
CV->FO,2MuBeam->Res,dphi^4,lndphi^5,2969.972495808555,23.438594309360774
CV->FO,2MuBF->Res,dphi^4,lndphi^5,2970.7478024907145,23.440074812218803
CV->FO,2MuCt->Res,dphi^4,lndphi^5,2970.663411606609,23.440772057732875
CV->FO,2MuFac->Res,dphi^4,lndphi^5,2970.9888073094153,23.442380328145717
2MuFtran->FO,2MuFtran->Res,dphi^4,lndphi^5,2969.4717512923276,23.46483007565974
CV->FO,2MuHard->Res,dphi^4,lndphi^5,2970.422346377284,23.44049151691617
CV->FO,2MuSoft->Res,dphi^4,lndphi^5,2970.8920619678447,23.439322140044123
CV->FO,2NuBeam->Res,dphi^4,lndphi^5,2971.3033052643905,23.439449994509197
CV->FO,2NuSoft->Res,dphi^4,lndphi^5,2970.045124906193,23.439857147091914
0p5MuF->FO,CV->Res,dphi^4,lndphi^5,2950.435804460514,26.52419122454874
0p5MuRF->FO,CV->Res,dphi^4,lndphi^5,2995.592361209775,33.582415298131714
0p5MuR->FO,CV->Res,dphi^4,lndphi^5,2999.3661336767063,34.97930193872346
2MuF->FO,CV->Res,dphi^4,lndphi^5,2986.635784444309,26.092982977310903
2MuRF->FO,CV->Res,dphi^4,lndphi^5,2933.77737955294,30.05731050168053
2MuR->FO,CV->Res,dphi^4,lndphi^5,2909.5515001079966,30.52950969193474
CV->FO,CV->Res,dphi^4,lndphi^5,2970.6985213033404,23.440448434978002
CV->FO,0p5C0_np->Res,dphi^5,lndphi^0,9052.100041520089,50.673206392524555
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^0,9057.94407962808,50.669982338710156
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^0,9053.757905311877,50.68876883672764
CV->FO,0p5MuBF->Res,dphi^5,lndphi^0,9052.810006621492,50.67995387031149
CV->FO,0p5MuCt->Res,dphi^5,lndphi^0,9056.380555782962,50.67205546887546
CV->FO,0p5MuFac->Res,dphi^5,lndphi^0,9047.403831777929,50.673241589801336
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^0,9059.47658295341,50.659991313652085
CV->FO,0p5MuHard->Res,dphi^5,lndphi^0,9057.189483904715,50.67241127243077
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^0,9056.89090568797,50.67016294009042
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^0,9054.239040008015,50.671090163362415
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^0,9058.391383415501,50.669369418721736
CV->FO,2C0_np->Res,dphi^5,lndphi^0,9058.901440415817,50.67013911892878
CV->FO,2kappa_np->Res,dphi^5,lndphi^0,9056.1252536433,50.67017364200388
CV->FO,2MuBeam->Res,dphi^5,lndphi^0,9054.016602847016,50.66702495212536
CV->FO,2MuBF->Res,dphi^5,lndphi^0,9057.005870709658,50.67099746545164
CV->FO,2MuCt->Res,dphi^5,lndphi^0,9056.023624967753,50.673710018946345
CV->FO,2MuFac->Res,dphi^5,lndphi^0,9057.840061454872,50.678591501553775
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^0,9052.730300916293,50.734372947373814
CV->FO,2MuHard->Res,dphi^5,lndphi^0,9055.233610336863,50.671869374846445
CV->FO,2MuSoft->Res,dphi^5,lndphi^0,9056.780214570465,50.66956219253644
CV->FO,2NuBeam->Res,dphi^5,lndphi^0,9058.312837566213,50.669373434918064
CV->FO,2NuSoft->Res,dphi^5,lndphi^0,9054.259973249895,50.67107489374766
0p5MuF->FO,CV->Res,dphi^5,lndphi^0,8993.581012479131,57.229976863872416
0p5MuRF->FO,CV->Res,dphi^5,lndphi^0,9156.666635777421,72.42394480453102
0p5MuR->FO,CV->Res,dphi^5,lndphi^0,9170.573834784054,75.37712923306901
2MuF->FO,CV->Res,dphi^5,lndphi^0,9104.386163005467,56.33172552373289
2MuRF->FO,CV->Res,dphi^5,lndphi^0,8928.439753740411,64.87805717079684
2MuR->FO,CV->Res,dphi^5,lndphi^0,8855.213876015387,65.8821064300505
CV->FO,CV->Res,dphi^5,lndphi^0,9056.12282577169,50.673049306548876
CV->FO,0p5C0_np->Res,dphi^5,lndphi^1,8236.419264001726,52.58396594377939
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^1,8241.797843267583,52.58093506908234
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^1,8237.855902870151,52.59682088816126
CV->FO,0p5MuBF->Res,dphi^5,lndphi^1,8236.787128843702,52.59111207321408
CV->FO,0p5MuCt->Res,dphi^5,lndphi^1,8240.513808495567,52.58314876575415
CV->FO,0p5MuFac->Res,dphi^5,lndphi^1,8231.987997524444,52.58464029065599
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^1,8243.129410430121,52.57152423873291
CV->FO,0p5MuHard->Res,dphi^5,lndphi^1,8241.253527769451,52.58354595458864
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^1,8240.905866386496,52.581411199689114
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^1,8238.428033866705,52.58209466097792
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^1,8242.207207500835,52.58069638634933
CV->FO,2C0_np->Res,dphi^5,lndphi^1,8242.55523149535,52.581033002672
CV->FO,2kappa_np->Res,dphi^5,lndphi^1,8240.276978023212,52.58138283216697
CV->FO,2MuBeam->Res,dphi^5,lndphi^1,8238.306013731506,52.57856771056104
CV->FO,2MuBF->Res,dphi^5,lndphi^1,8240.81230781786,52.582322724560825
CV->FO,2MuCt->Res,dphi^5,lndphi^1,8240.175547374032,52.58451670037706
CV->FO,2MuFac->Res,dphi^5,lndphi^1,8241.411036421741,52.58879243137621
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^1,8236.925862569582,52.64339292156427
CV->FO,2MuHard->Res,dphi^5,lndphi^1,8239.433468919933,52.583217156784244
CV->FO,2MuSoft->Res,dphi^5,lndphi^1,8240.85541353968,52.580683965857204
CV->FO,2NuBeam->Res,dphi^5,lndphi^1,8242.133066274935,52.58071085138579
CV->FO,2NuSoft->Res,dphi^5,lndphi^1,8238.451003733602,52.58208363086525
0p5MuF->FO,CV->Res,dphi^5,lndphi^1,8184.459329257501,59.42348351313191
0p5MuRF->FO,CV->Res,dphi^5,lndphi^1,8325.597488919924,75.2200377142902
0p5MuR->FO,CV->Res,dphi^5,lndphi^1,8336.925513464641,78.30137522670162
2MuF->FO,CV->Res,dphi^5,lndphi^1,8283.981432058663,58.479430754953874
2MuRF->FO,CV->Res,dphi^5,lndphi^1,8127.575530881721,67.36313841475122
2MuR->FO,CV->Res,dphi^5,lndphi^1,8061.504772621321,68.40851110918045
CV->FO,CV->Res,dphi^5,lndphi^1,8240.258341160437,52.58382477506408
CV->FO,0p5C0_np->Res,dphi^5,lndphi^2,8023.386002367797,55.557039677972675
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^2,8028.623113601222,55.554111701811664
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^2,8024.758285824036,55.56885411521834
CV->FO,0p5MuBF->Res,dphi^5,lndphi^2,8023.501020126259,55.56483506290645
CV->FO,0p5MuCt->Res,dphi^5,lndphi^2,8027.493753932806,55.55648889179147
CV->FO,0p5MuFac->Res,dphi^5,lndphi^2,8018.820993976957,55.55823049646865
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^2,8029.9893060600625,55.54470424209444
CV->FO,0p5MuHard->Res,dphi^5,lndphi^2,8028.197200465618,55.556900268717506
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^2,8027.785412723704,55.5547835668803
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^2,8025.40222325725,55.55535868146356
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^2,8029.053239596455,55.554112061749684
CV->FO,2C0_np->Res,dphi^5,lndphi^2,8029.300993571865,55.55416413773879
CV->FO,2kappa_np->Res,dphi^5,lndphi^2,8027.215320569064,55.554750344519526
CV->FO,2MuBeam->Res,dphi^5,lndphi^2,8025.245043136415,55.55202178175488
CV->FO,2MuBF->Res,dphi^5,lndphi^2,8027.589434845275,55.555786276871615
CV->FO,2MuCt->Res,dphi^5,lndphi^2,8027.12881200327,55.55773358171926
CV->FO,2MuFac->Res,dphi^5,lndphi^2,8028.20506268696,55.561834272303855
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^2,8023.872116407347,55.61754720274365
CV->FO,2MuHard->Res,dphi^5,lndphi^2,8026.412546278284,55.55672776136755
CV->FO,2MuSoft->Res,dphi^5,lndphi^2,8027.772133031179,55.55399200537786
CV->FO,2NuBeam->Res,dphi^5,lndphi^2,8028.978742128887,55.5541352970219
CV->FO,2NuSoft->Res,dphi^5,lndphi^2,8025.42641925568,55.55535018362426
0p5MuF->FO,CV->Res,dphi^5,lndphi^2,7972.838870312277,62.8156045658062
0p5MuRF->FO,CV->Res,dphi^5,lndphi^2,8104.319554209143,79.52849612967582
0p5MuR->FO,CV->Res,dphi^5,lndphi^2,8115.0425541199875,82.79841516620363
2MuF->FO,CV->Res,dphi^5,lndphi^2,8070.036018900375,61.80785510885372
2MuRF->FO,CV->Res,dphi^5,lndphi^2,7921.472968357277,71.20270916357715
2MuR->FO,CV->Res,dphi^5,lndphi^2,7856.814179953012,72.31039292661093
CV->FO,CV->Res,dphi^5,lndphi^2,8027.218939075253,55.55698850935455
CV->FO,0p5C0_np->Res,dphi^5,lndphi^3,8010.207538734998,59.38034429363538
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^3,8015.3631193741885,59.377485826626206
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^3,8011.5599773934055,59.3920168303512
CV->FO,0p5MuBF->Res,dphi^5,lndphi^3,8010.081480899535,59.38887123234479
CV->FO,0p5MuCt->Res,dphi^5,lndphi^3,8014.353485112124,59.38003317002218
CV->FO,0p5MuFac->Res,dphi^5,lndphi^3,8005.441273510303,59.38196372881206
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^3,8016.792703608884,59.367798492637995
CV->FO,0p5MuHard->Res,dphi^5,lndphi^3,8015.027549448521,59.38043388843815
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^3,8014.56740544961,59.37828409761348
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^3,8012.241011967634,59.37882548700879
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^3,8015.816849803088,59.37764695180787
CV->FO,2C0_np->Res,dphi^5,lndphi^3,8015.966015717155,59.37749733057628
CV->FO,2kappa_np->Res,dphi^5,lndphi^3,8014.051347191693,59.37825619955979
CV->FO,2MuBeam->Res,dphi^5,lndphi^3,8012.055956929113,59.37548760539917
CV->FO,2MuBF->Res,dphi^5,lndphi^3,8014.298283574167,59.37935691869016
CV->FO,2MuCt->Res,dphi^5,lndphi^3,8013.954062475926,59.38123285391514
CV->FO,2MuFac->Res,dphi^5,lndphi^3,8014.935574143404,59.38540391054719
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^3,8010.70454162342,59.44344325762219
CV->FO,2MuHard->Res,dphi^5,lndphi^3,8013.259627169197,59.38038528072582
CV->FO,2MuSoft->Res,dphi^5,lndphi^3,8014.588939727067,59.377432311706684
CV->FO,2NuBeam->Res,dphi^5,lndphi^3,8015.7405955864715,59.37768019881307
CV->FO,2NuSoft->Res,dphi^5,lndphi^3,8012.266084749171,59.37881869326602
0p5MuF->FO,CV->Res,dphi^5,lndphi^3,7959.640074626171,67.16837167334018
0p5MuRF->FO,CV->Res,dphi^5,lndphi^3,8085.9288279915345,85.0463697637119
0p5MuR->FO,CV->Res,dphi^5,lndphi^3,8096.453037575216,88.56041095750338
2MuF->FO,CV->Res,dphi^5,lndphi^3,8056.967382136812,66.08259367149944
2MuRF->FO,CV->Res,dphi^5,lndphi^3,7911.698680832663,76.12750009071364
2MuR->FO,CV->Res,dphi^5,lndphi^3,7846.773808286473,77.31634515632646
CV->FO,CV->Res,dphi^5,lndphi^3,8014.049512014151,59.380423615493825
CV->FO,0p5C0_np->Res,dphi^5,lndphi^4,8175.222842107125,64.00036155629539
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^4,8180.414384644052,63.99752933123108
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^4,8176.574614171562,64.01238969021632
CV->FO,0p5MuBF->Res,dphi^5,lndphi^4,8174.816889772808,64.00967979000289
CV->FO,0p5MuCt->Res,dphi^5,lndphi^4,8179.479005300163,64.0002584705161
CV->FO,0p5MuFac->Res,dphi^5,lndphi^4,8170.0987140353855,64.00235043257909
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^4,8181.979760162864,63.98740796123617
CV->FO,0p5MuHard->Res,dphi^5,lndphi^4,8180.146123579047,64.00063165559573
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^4,8179.631476666248,63.99841219725595
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^4,8177.309386658137,63.99897020321606
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^4,8180.899027049764,63.997806472135565
CV->FO,2C0_np->Res,dphi^5,lndphi^4,8180.978541908384,63.99749947965811
CV->FO,2kappa_np->Res,dphi^5,lndphi^4,8179.157468059249,63.99840223380543
CV->FO,2MuBeam->Res,dphi^5,lndphi^4,8177.069729566614,63.995510756935175
CV->FO,2MuBF->Res,dphi^5,lndphi^4,8179.312208491318,63.99954710821906
CV->FO,2MuCt->Res,dphi^5,lndphi^4,8179.045266916726,64.00145843803013
CV->FO,2MuFac->Res,dphi^5,lndphi^4,8180.006032401911,64.0058681449862
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^4,8175.788973966882,64.06709241857061
CV->FO,2MuHard->Res,dphi^5,lndphi^4,8178.358010256385,64.0006922761631
CV->FO,2MuSoft->Res,dphi^5,lndphi^4,8179.684955980562,63.99749975641339
CV->FO,2NuBeam->Res,dphi^5,lndphi^4,8180.820820993289,63.99785163847416
CV->FO,2NuSoft->Res,dphi^5,lndphi^4,8177.334950047826,63.99896467476577
0p5MuF->FO,CV->Res,dphi^5,lndphi^4,8123.402409870018,72.42200370763594
0p5MuRF->FO,CV->Res,dphi^5,lndphi^4,8247.871482371651,91.69786750933017
0p5MuR->FO,CV->Res,dphi^5,lndphi^4,8258.493396142663,95.51051695105136
2MuF->FO,CV->Res,dphi^5,lndphi^4,8223.126569734526,71.24480209721881
2MuRF->FO,CV->Res,dphi^5,lndphi^4,8077.77150278396,82.07015481609513
2MuR->FO,CV->Res,dphi^5,lndphi^4,8011.101688012319,83.35854651657576
CV->FO,CV->Res,dphi^5,lndphi^4,8179.148052901307,64.0005730873723
CV->FO,0p5C0_np->Res,dphi^5,lndphi^5,8443.090564767994,69.42544020946876
CV->FO,0p5kappa_np->Res,dphi^5,lndphi^5,8448.348149331392,69.4225739620997
CV->FO,0p5MuBeam->Res,dphi^5,lndphi^5,8444.447252912949,69.43810811920241
CV->FO,0p5MuBF->Res,dphi^5,lndphi^5,8442.422189145951,69.4356070794483
CV->FO,0p5MuCt->Res,dphi^5,lndphi^5,8447.475855670698,69.42550522346946
CV->FO,0p5MuFac->Res,dphi^5,lndphi^5,8437.582696226602,69.42775284940048
0p5MuFtran->FO,0p5MuFtran->Res,dphi^5,lndphi^5,8450.0470593407,69.41188751243457
CV->FO,0p5MuHard->Res,dphi^5,lndphi^5,8448.134255343753,69.42583851387519
CV->FO,0p5MuSoft->Res,dphi^5,lndphi^5,8447.580754630348,69.42351805286184
CV->FO,0p5NuBeam->Res,dphi^5,lndphi^5,8445.225907983424,69.42413106715023
CV->FO,0p5NuSoft->Res,dphi^5,lndphi^5,8448.86488663293,69.42294349463683
CV->FO,2C0_np->Res,dphi^5,lndphi^5,8448.86254579519,69.42249905484732
CV->FO,2kappa_np->Res,dphi^5,lndphi^5,8447.154831826225,69.4235414690717
CV->FO,2MuBeam->Res,dphi^5,lndphi^5,8444.964427884686,69.4204645118402
CV->FO,2MuBF->Res,dphi^5,lndphi^5,8447.203550687052,69.42471946497615
CV->FO,2MuCt->Res,dphi^5,lndphi^5,8446.998825999759,69.42673491157532
CV->FO,2MuFac->Res,dphi^5,lndphi^5,8447.936248223175,69.43150888289578
2MuFtran->FO,2MuFtran->Res,dphi^5,lndphi^5,8443.743229571854,69.49670953445225
CV->FO,2MuHard->Res,dphi^5,lndphi^5,8446.3208776133,69.42600437214094
CV->FO,2MuSoft->Res,dphi^5,lndphi^5,8447.670636829396,69.4225450837416
CV->FO,2NuBeam->Res,dphi^5,lndphi^5,8448.784769684924,69.42300275317106
CV->FO,2NuSoft->Res,dphi^5,lndphi^5,8445.251837786069,69.42412656798216
0p5MuF->FO,CV->Res,dphi^5,lndphi^5,8389.271496133219,78.58625864863421
0p5MuRF->FO,CV->Res,dphi^5,lndphi^5,8514.056123393768,99.49601623467592
0p5MuR->FO,CV->Res,dphi^5,lndphi^5,8524.867293324693,103.66331689950555
2MuF->FO,CV->Res,dphi^5,lndphi^5,8492.673935737059,77.30421908859738
2MuRF->FO,CV->Res,dphi^5,lndphi^5,8344.970154758763,89.04215029827577
2MuR->FO,CV->Res,dphi^5,lndphi^5,8275.714084183977,90.44867044937297
CV->FO,CV->Res,dphi^5,lndphi^5,8447.110661633465,69.4257592838045
CV->FO,0p5C0_np->Res,lnrt^0,dphi^0,2008.2682079846752,6.694915340814698
CV->FO,0p5kappa_np->Res,lnrt^0,dphi^0,2008.3832372010754,6.613202669967171
CV->FO,0p5MuBeam->Res,lnrt^0,dphi^0,2015.8514935487772,7.634968320819672
CV->FO,0p5MuBF->Res,lnrt^0,dphi^0,2012.520835038001,7.427700156982096
CV->FO,0p5MuCt->Res,lnrt^0,dphi^0,2007.9117994415078,6.677614422794449
CV->FO,0p5MuFac->Res,lnrt^0,dphi^0,2015.201697404666,7.121198834386142
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,dphi^0,2011.2268869861516,6.858887678758831
CV->FO,0p5MuHard->Res,lnrt^0,dphi^0,2008.6586113825579,6.681478300446129
CV->FO,0p5MuSoft->Res,lnrt^0,dphi^0,2009.20229587719,6.5593582872162886
CV->FO,0p5NuBeam->Res,lnrt^0,dphi^0,2010.1628494921476,6.7037385737998
CV->FO,0p5NuSoft->Res,lnrt^0,dphi^0,2008.088724364794,6.659405287157729
CV->FO,2C0_np->Res,lnrt^0,dphi^0,2007.298319291598,6.726708982507952
CV->FO,2kappa_np->Res,lnrt^0,dphi^0,2010.2972952658756,6.734995226853157
CV->FO,2MuBeam->Res,lnrt^0,dphi^0,2009.9599794517462,6.501102033886221
CV->FO,2MuBF->Res,lnrt^0,dphi^0,2007.5756041901018,6.745873428524992
CV->FO,2MuCt->Res,lnrt^0,dphi^0,2007.9152829297757,6.686599826313467
CV->FO,2MuFac->Res,lnrt^0,dphi^0,2004.0540906790309,6.849464196960709
2MuFtran->FO,2MuFtran->Res,lnrt^0,dphi^0,2003.371598096201,8.341917151998864
CV->FO,2MuHard->Res,lnrt^0,dphi^0,2007.4211387075106,6.625757358287113
CV->FO,2MuSoft->Res,lnrt^0,dphi^0,2010.7741397026716,6.683360831591588
CV->FO,2NuBeam->Res,lnrt^0,dphi^0,2008.0886753369869,6.65941508024402
CV->FO,2NuSoft->Res,lnrt^0,dphi^0,2010.162740785107,6.703746698233513
0p5MuF->FO,CV->Res,lnrt^0,dphi^0,2006.0288238485525,7.216412362533363
0p5MuRF->FO,CV->Res,lnrt^0,dphi^0,2012.6120108562532,7.929410380899989
0p5MuR->FO,CV->Res,lnrt^0,dphi^0,2008.547087845347,8.01163216928606
2MuF->FO,CV->Res,lnrt^0,dphi^0,2011.0284375661786,7.029458083294946
2MuRF->FO,CV->Res,lnrt^0,dphi^0,2004.3092870052947,7.611181526713087
2MuR->FO,CV->Res,lnrt^0,dphi^0,1998.2372163264477,7.54050057822532
CV->FO,CV->Res,lnrt^0,dphi^0,2008.184976613537,6.67864096184018
CV->FO,0p5C0_np->Res,lnrt^0,dphi^1,862.3407702034626,2.178515042606881
CV->FO,0p5kappa_np->Res,lnrt^0,dphi^1,862.5964259190744,2.1632213779738625
CV->FO,0p5MuBeam->Res,lnrt^0,dphi^1,863.8239608305385,2.4098550624411406
CV->FO,0p5MuBF->Res,lnrt^0,dphi^1,863.3852804153526,2.32274476147097
CV->FO,0p5MuCt->Res,lnrt^0,dphi^1,862.7529936169838,2.1609386047394943
CV->FO,0p5MuFac->Res,lnrt^0,dphi^1,862.377221761454,2.2441423110928573
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,dphi^1,863.2350444976776,2.1170629954023084
CV->FO,0p5MuHard->Res,lnrt^0,dphi^1,862.8149326519681,2.160682443533393
CV->FO,0p5MuSoft->Res,lnrt^0,dphi^1,862.768726033692,2.1415598685390296
CV->FO,0p5NuBeam->Res,lnrt^0,dphi^1,862.7514701286044,2.1975850818287213
CV->FO,0p5NuSoft->Res,lnrt^0,dphi^1,862.8337796357512,2.160855680530124
CV->FO,2C0_np->Res,lnrt^0,dphi^1,863.5906044059944,2.173308075264876
CV->FO,2kappa_np->Res,lnrt^0,dphi^1,862.7290057654532,2.1743326300087937
CV->FO,2MuBeam->Res,lnrt^0,dphi^1,862.1584142312322,2.134464290951756
CV->FO,2MuBF->Res,lnrt^0,dphi^1,863.8580698194468,2.193014546421459
CV->FO,2MuCt->Res,lnrt^0,dphi^1,862.8918024922638,2.1626634483021085
