dist,acc,ScaleFO,ScaleRes,bin_lo,bin_hi,density,uncertainty
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.4444,1.4758,159.79207345495155,3.645070654697181
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.4758,1.5072,156.0630516275499,3.5619431544152147
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.5072,1.5386,150.69215985282693,3.4309278072526777
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.5386,1.57,147.75529581219396,3.1463400082313684
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.57,1.6014,140.72351786594265,3.390909375368445
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.6014,1.6328,130.2112745179635,3.117148152819256
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.6328,1.6642,120.97720479846907,3.022018368224491
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.6642,1.6956,120.81768995356764,3.280418937472109
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.6956,1.727,121.4319212089268,3.249687484124917
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.727,1.7584,113.42008968447256,2.797062918366889
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.7584,1.7898,109.3736457814171,2.770896029854813
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.7898,1.8212,101.28175670080084,2.628520779438134
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.8212,1.8526,102.65842681228672,2.6348104630966387
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.8526,1.884,94.24662588893617,2.569872412036854
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.884,1.9154,96.2744963967478,2.6783796936137514
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.9154,1.9468,92.86997564987938,2.55034009190591
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.9468,1.9782,91.85962933208305,2.405584888847484
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,1.9782,2.0096,87.39132485457151,2.4606099365228573
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.0096,2.041,83.7283077533272,2.3499449805614328
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.041,2.0724,82.93318491534944,2.4328307892740764
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.0724,2.1038,79.89561467578356,2.1649497336172794
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.1038,2.1352,73.51403122130569,2.3633885147387534
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.1352,2.1666,74.31082816188405,2.2129638662742854
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.1666,2.198,71.88578758537072,2.1042946331647303
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.198,2.2294,69.70504925115821,2.0964030205919877
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.2294,2.2608,69.32814562965032,2.0315551366591835
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.2608,2.2922,66.14714426104966,2.14119479584854
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.2922,2.3236,65.26757451333347,2.1584074343066577
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.3236,2.355,61.50513679266496,2.0047235939900765
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.355,2.3864,60.32019182908206,1.965070288282184
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.3864,2.4178,58.73162633371627,2.0883439612148145
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.4178,2.4492,58.97709594421669,1.947255609584144
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.4492,2.4806,57.79714842744568,1.906947091583949
dphiDist,N4LLp+N3LO,CV->FO,0p5C0_np->Res,2.4806,2.512,57.971778884160734,1.8725881240030096
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.0,0.0314,6293.730832228916,531.334213697166
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.0314,0.0628,5853.0049145529065,50.69473133729549
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.0628,0.0942,5133.791067146901,43.8908000578784
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.0942,0.1256,4593.822356304281,43.96826397675503
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.1256,0.157,3860.155737931584,45.73131616428828
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.157,0.1884,3345.7049666883904,41.53721473923799
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.1884,0.2198,2857.2321933743,32.991529961730514
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.2198,0.2512,2542.3375263363337,29.42433372880043
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.2512,0.2826,2249.400737025386,25.41175670152019
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.2826,0.314,2002.5077142446307,23.950039270301
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.314,0.3454,1747.8747121469287,21.106377553713347
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.3454,0.3768,1576.8420629541556,19.76713198168868
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.3768,0.4082,1441.789430788901,18.12180063414528
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.4082,0.4396,1316.210965476194,15.673177997640714
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.4396,0.471,1187.1682640954832,16.549457719122877
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.471,0.5024,1075.9628662329246,14.092809088193222
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.5024,0.5338,989.5073264319694,13.877585146568254
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.5338,0.5652,897.5686417296225,13.41672190141116
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.5652,0.5966,817.5164806790644,10.673215500116562
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.5966,0.628,764.0751893703649,10.649816126125373
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.628,0.6594,716.7290045351007,10.88830700963172
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.6594,0.6908,644.4161815969259,10.282044255008636
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.6908,0.7222,613.6621874316012,9.831830609249987
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.7222,0.7536,563.5453347081057,8.838224681934083
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.7536,0.785,532.1997186702717,8.029989609211421
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.785,0.8164,501.36591235017806,7.503947104905587
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.8164,0.8478,464.6766648931525,7.321220762171309
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.8478,0.8792,442.75307867453176,6.577680808561184
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.8792,0.9106,406.161768470615,6.587022349881773
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.9106,0.942,379.8614264948427,7.225566151156299
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.942,0.9734,365.4346194647079,6.419159679407283
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,0.9734,1.0048,355.4023544743041,5.825156234479692
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.0048,1.0362,317.4074516772018,5.5750733657211375
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.0362,1.0676,309.0074154718203,5.590254347278841
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.0676,1.099,279.84750975918524,5.323890479527641
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.099,1.1304,273.1998444612652,4.901869374326253
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.1304,1.1618,258.9621883455952,4.6971454036300475
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.1618,1.1932,248.5465917001704,4.9333598894154465
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.1932,1.2246,223.99930919085904,4.426637967255086
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.2246,1.256,221.28332252316255,4.290616690858304
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.256,1.2874,216.79441880156875,4.398229267042151
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.2874,1.3188,205.69145730845585,3.972721277153512
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.3188,1.3502,194.50883562578608,3.910321372878881
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.3502,1.3816,180.0874796330476,3.995210198179821
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.3816,1.413,178.17093524937923,3.905407329392721
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.413,1.4444,167.92566526426003,3.7014855408686342
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.4444,1.4758,159.84855905154092,3.644147164561181
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.4758,1.5072,156.15460237685647,3.5615435923439183
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.5072,1.5386,150.72708435654215,3.4303522412623644
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.5386,1.57,147.80076773554947,3.1457974965874778
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.57,1.6014,140.89333956975943,3.390134743227488
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.6014,1.6328,129.96381577026753,3.115877396856476
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.6328,1.6642,121.3380882875238,3.021606852227606
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.6642,1.6956,120.53425026757232,3.2800635914532466
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.6956,1.727,121.56509272722258,3.2493028862886644
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.727,1.7584,113.5644010495176,2.7966001314514366
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.7584,1.7898,109.3782818981466,2.76897692885282
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.7898,1.8212,101.51070122302312,2.628365503084179
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.8212,1.8526,102.62640258663188,2.6343632796608283
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.8526,1.884,94.48927478893692,2.569380917521106
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.884,1.9154,96.31091755775137,2.6777296476881287
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.9154,1.9468,92.97429431789352,2.5499240420271123
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.9468,1.9782,92.08991212564176,2.405086125290685
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,1.9782,2.0096,87.46032247762147,2.4600581155546406
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.0096,2.041,83.6932872612059,2.3494152487716073
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.041,2.0724,83.20183397336845,2.4328679918824148
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.0724,2.1038,80.15442801868191,2.164503241005684
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.1038,2.1352,73.59837413819804,2.363024724300268
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.1352,2.1666,74.05510562043895,2.2125232874738447
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.1666,2.198,71.95181725477102,2.103585995826511
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.198,2.2294,69.65813707470731,2.095744073084635
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.2294,2.2608,69.54617851257024,2.031069160765195
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.2608,2.2922,66.09721586925198,2.140815891939156
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.2922,2.3236,65.46342382371728,2.1579257689021047
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.3236,2.355,61.59620312518831,2.004413472077728
dphiDist,N4LLp+N3LO,CV->FO,0p5kappa_np->Res,2.355,2.3864,60.23231931958828,1.9644193035567004
