dist,acc,ScaleFO,ScaleRes,bin_lo,bin_hi,density,uncertainty
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.61,0.62,479.83750000000003,11.820916217465712
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.62,0.63,494.0303,11.889370185646328
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.63,0.64,449.8701,9.72425957020913
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.64,0.65,464.8133999999999,9.498618413887561
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.65,0.66,436.9670999999999,9.372209706704384
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.66,0.67,391.84830000000005,8.975610019946492
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.67,0.68,397.82989999999995,9.043074910504716
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.68,0.69,396.8703000000004,8.744797301761848
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.69,0.7,355.2226,8.62667592477432
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.7,0.71,354.24789999999996,8.178463556360015
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.71,0.72,345.05969999999996,8.185939913434249
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.72,0.73,328.3303,8.437796314496392
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.73,0.74,326.7509,7.742473640758225
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.74,0.75,304.71959999999996,7.891469137527492
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.75,0.76,298.9196,7.637446038638107
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.76,0.77,298.0519,7.530085289385831
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.77,0.78,273.0215999999999,7.734471492523838
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.78,0.79,262.10569999999996,7.61198605852434
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.79,0.8,256.3698,6.812985656938442
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.8,0.81,247.61669999999998,6.554677145565595
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.81,0.82,237.6565000000002,6.546939589533474
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.82,0.83,240.84319999999997,6.274661004216558
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.83,0.84,230.90189999999998,6.073091123799802
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.84,0.85,208.19729999999996,7.603528623134456
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.85,0.86,210.02189999999996,7.52577487754583
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.86,0.87,201.0751,5.554349443269567
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.87,0.88,189.8575,5.548282543102862
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.88,0.89,198.52359999999996,5.637611680677905
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.89,0.9,182.67469999999997,5.5309790767375855
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.9,0.91,176.66109999999995,5.073457140397361
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.91,0.92,166.7146,5.009451604669414
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.92,0.93,162.3695,4.9024256235353505
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.93,0.94,165.25230000000013,4.947805517366706
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.94,0.95,159.35049999999998,5.057742176246626
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.95,0.96,142.1583,4.762467008252862
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.96,0.97,154.75379999999998,5.229762231917429
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.97,0.98,135.84199999999998,5.1650542701410185
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.98,0.99,138.33859999999999,4.2507046913724755
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,0.99,1.0,140.83889999999997,6.275562656718038
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.0,1.01,111.84819999999999,6.228831106165905
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.01,1.02,123.5829,4.313369638911668
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.02,1.03,123.8039,4.527992402242408
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.03,1.04,108.6418,4.4379357955992305
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.04,1.05,112.87239999999998,4.3953524709102645
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.05,1.06,116.25639999999999,4.347630285028037
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.06,1.07,101.13371,4.204320065255258
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.07,1.08,107.28773999999999,4.16805739066978
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.08,1.09,101.50098,4.242238100208423
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.09,1.1,103.31702,4.3353481546491714
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.1,1.11,94.3645,4.031358808863331
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.11,1.12,93.25917999999999,3.8421475086421366
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.12,1.13,90.4516300000002,3.802231811079054
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.13,1.14,81.41771000000001,3.8716737095180145
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.14,1.15,84.94914999999997,3.703560402839541
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.15,1.16,82.39789999999999,3.619895277095732
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.16,1.17,79.33079999999998,3.4629678060920495
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.17,1.18,75.06093999999999,3.5928160960803415
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.18,1.19,74.3943,3.7921676136278557
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.19,1.2,72.55047,3.39245763458838
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.2,1.21,68.19577,3.023874391763981
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.21,1.22,65.56208999999998,3.0890894230089856
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.22,1.23,65.71266,3.1067552650136423
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.23,1.24,65.61201,2.879131553474587
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.24,1.25,57.86835000000001,2.8396995944345926
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.25,1.26,59.71319999999999,2.824147811767647
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.26,1.27,60.299659999999996,2.720080978344025
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.27,1.28,55.28005000000001,2.9977823920124673
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.28,1.29,53.95576,3.1019701365404835
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.29,1.3,50.98161,3.312160979311391
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.3,1.31,58.64897999999999,3.3684340112528535
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.31,1.32,54.086090000000006,2.4192282419213758
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.32,1.33,50.42147000000001,2.4234321044958103
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.33,1.34,48.540279999999996,2.335647048367538
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.34,1.35,44.06807,2.2086235357554336
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.35,1.36,45.861819999999994,2.2544489156760665
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.36,1.37,44.832809999999995,2.249163910676586
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.37,1.38,43.635720000000056,2.256354432063623
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.38,1.39,40.313179999999996,2.1081282954803755
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.39,1.4,41.50206,2.12023192853046
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.4,1.41,37.92618,2.204203720613182
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.41,1.42,40.034549999999996,2.1260017395442072
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.42,1.43,37.33398,2.061021593162477
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.43,1.44,33.78751,1.9573837435252686
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.44,1.45,37.67709,1.8750277545053795
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.45,1.46,38.34529,1.843178332073705
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.46,1.47,34.735600000000005,1.8214445328312459
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.47,1.48,32.92156,1.842976099779833
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.48,1.49,32.543440000000004,1.669951202767987
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.49,1.5,30.739410000000003,1.8200479570618449
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.5,1.51,30.603059999999996,1.7295952564944888
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.51,1.52,28.101699999999997,1.6109699311759222
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.52,1.53,30.70383,1.6130140399983368
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.53,1.54,28.29143,1.5755225077899988
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.54,1.55,31.574919999999995,1.7050824417204689
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.55,1.56,26.10972,1.594933248571001
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.56,1.57,25.21133,1.4451605158542935
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.57,1.58,24.90864,1.4790523021221924
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.58,1.59,25.847699999999996,1.4261680989553396
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.59,1.6,25.968129999999995,1.3892283639053327
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.6,1.61,24.054149999999996,1.361813490267062
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.61,1.62,24.777839999999998,1.4257697258813598
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.62,1.63,22.608410000000024,1.3750790383028515
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.63,1.64,20.569739999999996,1.3282049442915644
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.64,1.65,21.4014,1.2870560532611965
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.65,1.66,22.055699999999995,1.366065530933362
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.66,1.67,20.8815,1.3040708432773727
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.67,1.68,19.16547,1.2557797893823932
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.68,1.69,19.214809999999996,1.2516236977291368
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.69,1.7,21.120990000000003,1.1964592993204943
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.7,1.71,18.66434,1.1300655756767561
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.71,1.72,17.26606,1.0879398012371082
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.72,1.73,16.6208,1.1228516833862958
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.73,1.74,18.30632,1.1392370014848572
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.74,1.75,17.61872,1.0965634850901056
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.75,1.76,13.356730000000002,1.5692036203358055
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.76,1.77,17.10393,1.5319356118786451
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.77,1.78,16.28277,0.9926340017736894
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.78,1.79,14.50076,1.0101257960016659
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.79,1.8,14.34644,0.957364150890349
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.8,1.81,13.866340000000001,0.9035100428150696
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.81,1.82,15.787369999999997,0.9863394893696789
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.82,1.83,16.25163,1.048963269181819
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.83,1.84,13.182569999999998,0.9754561536780672
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.84,1.85,13.984109999999998,0.9084309645437507
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.85,1.86,13.83229,0.836600054004755
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.86,1.87,11.777859999999999,0.824428615366036
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.87,1.88,12.040259999999995,0.8180064178996522
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.88,1.89,15.401440000000001,2.5157715236902973
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.89,1.9,9.398527999999999,2.516414550985986
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.9,1.91,12.0162,0.8509820836590153
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.91,1.92,11.910969999999999,0.9541895401791246
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.92,1.93,10.84247,0.9128620423924084
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.93,1.94,9.847003000000003,0.9889934231580558
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.94,1.95,11.643089999999999,0.9727103041210416
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.95,1.96,11.15449,0.7612144237085892
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.96,1.97,10.283399999999999,0.7953753484098494
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.97,1.98,10.350490000000002,0.7658241325664068
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.98,1.99,8.55824,0.6826998926036237
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,1.99,2.0,10.423569999999998,0.7043003244593953
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.0,2.01,8.967807000000006,0.6873840794942978
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.01,2.02,9.562056999999994,0.6866162172474783
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.02,2.03,8.330751,0.6444448125588507
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.03,2.04,9.298536999999994,0.6953195879313537
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.04,2.05,8.495018000000007,0.6531035959243071
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.05,2.06,8.875076999999994,0.675472753134978
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.06,2.07,8.837780000000008,0.6409180278403006
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.07,2.08,7.141701000000004,0.6183290997519686
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.08,2.09,7.421635999999992,0.6020485004731838
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.09,2.1,7.091197000000007,0.5771706257271245
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.1,2.11,8.136300000000006,0.5724102235350526
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.11,2.12,7.137495000000009,0.5939058137187083
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.12,2.13,6.520690000000005,0.6989563963648222
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.13,2.14,8.213736999999995,0.6693629099432397
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.14,2.15,6.558014,0.5868782570967318
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.15,2.16,7.861643999999988,0.6167516976201054
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.16,2.17,6.291882000000005,0.5944166917848934
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.17,2.18,6.1953750000000065,0.5185280469537136
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.18,2.19,6.392895000000002,0.5165898480893778
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.19,2.2,5.2048620000000145,0.5134418192003388
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.2,2.21,6.3278260000000035,0.4920284855102253
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.21,2.22,6.445544999999995,0.5209450296238974
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.22,2.23,6.080102000000001,0.5070275697058749
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.23,2.24,6.203205999999995,0.47976400258427404
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.24,2.25,4.716768999999994,0.5952927568071571
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.25,2.26,6.442090000000008,0.582279571381536
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.26,2.27,5.84907199999999,0.4484763275916401
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.27,2.28,5.152863999999998,0.6453631413347876
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.28,2.29,5.573350999999992,0.6363751973108983
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.29,2.3,5.379683999999997,0.4172584240957328
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.3,2.31,4.231394000000012,0.42521001613170567
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.31,2.32,5.146152000000004,0.42741425503126895
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.32,2.33,4.4122000000000074,0.4049450963181625
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.33,2.34,5.560999000000004,0.41682454536795677
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.34,2.35,3.8690350000000002,0.4616561323878803
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.35,2.36,4.882633999999999,0.4398013196810731
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.36,2.37,4.602780999999999,0.3785965831939002
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.37,2.38,4.582438999999997,0.4282406120874378
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.38,2.39,4.792827999999994,0.4757122927651925
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.39,2.4,3.4660470000000037,0.4590297665946438
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.4,2.41,4.067822000000007,0.39564116903644747
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.41,2.42,4.348161000000005,0.37548170239107964
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.42,2.43,5.22644599999999,0.7381015313962751
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.43,2.44,3.0241499999999992,0.7620242744046694
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.44,2.45,3.773509000000004,0.41710514405902166
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.45,2.46,3.8744739999999984,0.35741377280789355
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.46,2.47,3.5892310000000007,0.31029349791132776
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.47,2.48,3.311041999999997,0.30342429254509656
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.48,2.49,3.9322929999999894,0.33223515396107195
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.49,2.5,3.89249000000001,0.3288929734487845
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.5,2.51,3.679248999999996,0.32391068748786644
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.51,2.52,2.8297810000000054,0.32664737855522064
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.52,2.53,3.5059120000000044,0.2962641225887167
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.53,2.54,2.953851000000003,0.3277964469206431
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.54,2.55,3.9665370000000046,0.35044544609819395
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.55,2.56,3.001658000000003,0.2923428353099284
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.56,2.57,2.8384109999999967,0.2877252105156965
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.57,2.58,2.710020000000003,0.27283835759463526
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.58,2.59,2.991666,0.27446630325998506
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.59,2.6,2.947899999999999,0.2565367513459392
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.6,2.61,3.054827000000005,0.3545152416542506
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.61,2.62,3.113466999999997,0.3648410804342738
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.62,2.63,2.7279689999999968,0.2647602073987925
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.63,2.64,2.640394000000003,0.27425026677107966
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.64,2.65,1.9209310000000024,0.5558226193084007
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.65,2.66,3.144573000000006,0.550610448727091
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.66,2.67,2.6447420000000026,0.23937465024726715
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.67,2.68,2.4154400000000007,0.22096836093090005
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.68,2.69,2.924589999999999,0.24711895147667506
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.69,2.7,2.3374649999999977,0.24045132008281542
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.7,2.71,2.578752999999998,0.269824679510328
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.71,2.72,2.045755999999997,0.29035262851780524
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.72,2.73,2.4237689999999983,0.23934567214606403
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.73,2.74,2.088932999999999,0.254390995053773
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.74,2.75,2.4606800000000018,0.37784684548523245
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.75,2.76,2.036687999999994,0.35622315634423735
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.76,2.77,2.384585000000002,0.2626423787631366
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.77,2.78,1.7571649999999996,0.28578908969080846
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.78,2.79,2.1567289999999972,0.23486578831496277
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.79,2.8,2.2346849999999994,0.20798640229979196
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.8,2.81,1.9257090000000041,0.18315330904709046
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.81,2.82,1.7352049999999972,0.19313872330843154
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.82,2.83,2.0148970000000026,0.18028253262587343
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.83,2.84,1.775364000000001,0.17710132445428195
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.84,2.85,2.141489000000004,0.3509588200176754
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.85,2.86,1.3161539999999978,0.3583224047997847
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.86,2.87,2.067726999999999,0.21115488714081224
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.87,2.88,1.6646340000000008,0.19291331923457422
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.88,2.89,1.7126510000000066,0.1885419208378318
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.89,2.9,1.5995739999999987,0.19593579000532474
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.9,2.91,1.6467149999999977,0.19180001333169736
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.91,2.92,1.7501790000000006,0.1692012491005922
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.92,2.93,1.7072300000000005,0.16957328471056185
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.93,2.94,1.9016350000000009,0.1849733963744534
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.94,2.95,1.4327450000000013,0.18377523801657644
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.95,2.96,1.7800289999999999,0.22528802429259448
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.96,2.97,1.444979000000001,0.216175909678598
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.97,2.98,1.4651350000000016,0.17116160183084445
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.98,2.99,1.6162219999999985,0.22978431863157983
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,2.99,3.0,1.605097999999997,0.23256369699428697
rTDist,N4LLp+N3LO,CV->FO,0p5MuBeam->Res,3.0,3.01,1.0560219999999998,0.16089073549456007
